query_id,event_date,user_id,team_id,dataset_id,environment,bytes_scanned_gb,execution_time_ms
f4625e7d-0030-4c08-b482-8aa1b5a6182a,2025-07-26,U05,T03,D04,prod,0.22,452
083a4654-01f9-43ac-b799-4d900d491420,2025-07-26,U03,T02,D04,prod,0.31,1052
f6b89291-4667-4972-a7ce-fd402521cb3a,2025-07-26,U06,T03,D02,prod,0.15,961
44d26710-64c5-4782-8826-8c17ca1c7105,2025-07-26,U06,T03,D03,staging,0.05,926
8cfc5f69-d3e1-46a9-9c33-896be402f2ef,2025-07-26,U08,T04,D01,prod,0.04,962
86aca7fc-ea11-43db-9f26-5d8de85c5d72,2025-07-27,U02,T01,D01,prod,0.33,1002
2915652e-e645-47e6-bfce-46d67ee4091e,2025-07-27,U04,T02,D01,prod,0.25,987
e37066ac-e1fe-40a9-ae4c-39e8f8b22c85,2025-07-27,U05,T03,D03,staging,0.06,838
0865dfea-e71d-44ad-8ab9-d661ac0140f8,2025-07-27,U05,T03,D01,prod,0.25,1246
5d067281-07dc-4184-8241-6f6acc7f4dc9,2025-07-27,U02,T01,D03,prod,0.13,628
aac5de5e-1e59-4cd9-9624-20e007b20796,2025-07-27,U06,T03,D02,prod,0.21,732
3f3c650b-e177-4c80-a51a-522be975dfbf,2025-07-27,U03,T02,D04,prod,0.09,903
33b5eb12-beff-4888-9711-d5919b3a7221,2025-07-27,U01,T01,D04,prod,0.03,764
21a959de-ed58-4a9b-a603-17f0c8341898,2025-07-27,U02,T01,D02,prod,0.1,802
33245390-8a44-422b-b473-04355c6d0077,2025-07-27,U01,T01,D04,prod,0.25,872
c9edb93b-a39e-4198-a3ff-e889d56aabe9,2025-07-27,U01,T01,D03,staging,0.08,538
90733110-b0eb-402f-b55d-fa1681e1f8ce,2025-07-27,U08,T04,D04,prod,0.21,993
863d8bed-d1bd-4370-a198-388eb8c80ead,2025-07-27,U05,T03,D01,prod,0.16,656
4d691022-d0bf-4d7c-8661-bacb6ad232ef,2025-07-27,U04,T02,D03,prod,0.27,765
23ce263d-b24b-4ff4-a185-b2b4cd13fb77,2025-07-27,U04,T02,D02,prod,0.29,953
35e60f79-8c25-4fbf-a106-29fdf8f0111d,2025-07-27,U02,T01,D03,prod,0.24,1028
46cfd1d1-afb5-447c-b59d-06bcfce9c034,2025-07-27,U07,T04,D01,prod,0.17,778
1f30c35e-adaf-456b-b71f-71b782d990ef,2025-07-27,U08,T04,D04,prod,0.14,1033
d54ff504-750f-45a6-b243-a1e9b0ed4ab2,2025-07-27,U04,T02,D01,prod,0.13,1435
664a5613-72a0-433a-8ff6-f58461df74ed,2025-07-27,U07,T04,D02,staging,0.12,703
350c515b-8cf4-40dd-a765-af695b2f3765,2025-07-27,U04,T02,D01,prod,0.18,1059
507fb64b-a372-4ea1-84b1-a6935f911c82,2025-07-27,U02,T01,D03,prod,0.07,1260
3d933244-fb0d-4de1-a7ea-3c4dd12bd914,2025-07-27,U06,T03,D04,staging,0.06,1151
254a9da7-c061-4b75-9e07-652a58799267,2025-07-27,U03,T02,D04,dev,0.04,1232
353e5362-71db-4fc4-bf7e-8029d44e401e,2025-07-27,U07,T04,D02,prod,0.24,1140
933484ae-b1ea-4c77-aafe-6042d5615a03,2025-07-27,U07,T04,D03,prod,0.24,1122
1441a554-8fbb-440c-baf4-0d841f7298ca,2025-07-27,U06,T03,D02,staging,0.08,652
d2bb7f74-fcdc-4a05-af4e-a25acbdf970a,2025-07-27,U04,T02,D03,prod,0.2,872
4aea8b7c-b53f-43e6-94aa-2c386c4c2779,2025-07-27,U04,T02,D04,prod,0.21,967
e0e335bb-e4ee-4641-aea1-cc906d3ccdf2,2025-07-27,U04,T02,D04,staging,0.1,876
a3e4c6df-0a2b-4b2c-b37b-c9b705f4ad70,2025-07-27,U04,T02,D01,dev,0.03,354
33b1086e-c350-4dfe-87c2-e53486efb062,2025-07-27,U05,T03,D04,prod,0.14,336
f8fcf1e7-f360-40d4-b34a-bdb3707adf3a,2025-07-27,U02,T01,D02,prod,0.07,1604
5ea489d9-0e7a-4207-8d22-39062b9dbfd3,2025-07-27,U06,T03,D03,prod,0.18,748
048e8c56-5e53-4a0d-98df-67760ce3fb98,2025-07-27,U04,T02,D02,prod,0.12,673
dd6bf1ee-4c45-4f98-8cb6-6610bfb4e6c1,2025-07-27,U08,T04,D03,dev,0.05,894
412b091a-e235-43d2-b157-faaaa43d5ba5,2025-07-27,U04,T02,D03,staging,0.13,1178
8bdf140f-86e3-4d6e-81ad-de9732af160b,2025-07-27,U02,T01,D01,prod,0.37,1061
afd574ea-e935-465d-aa32-c45e1f02c954,2025-07-27,U01,T01,D03,prod,0.23,1202
37a5d89e-9f86-42e1-a32c-88ad8325abeb,2025-07-27,U08,T04,D03,staging,0.11,960
6a1c941f-b87c-4d1c-b364-fce3fb372a0a,2025-07-27,U07,T04,D03,dev,0.02,669
5305263d-da26-4205-a3ac-2a3f50941bfb,2025-07-27,U02,T01,D03,prod,0.23,837
eb80bcb2-a8a5-491d-82f9-db84e0951f7b,2025-07-27,U01,T01,D01,staging,0.11,353
c241332a-f834-4b8f-a944-ed0a89d19cc9,2025-07-27,U06,T03,D03,dev,0.03,675
b85407f0-3cdd-4c14-b11c-01146bcac05e,2025-07-27,U05,T03,D04,dev,0.08,1330
6d0a50ab-de59-4ad2-90e7-e62bad59db2f,2025-07-27,U02,T01,D01,prod,0.16,672
6d98849b-e068-485a-a119-7c5ddcd1e92f,2025-07-27,U04,T02,D04,staging,0.06,1299
f5d0cdce-0999-4f5a-8a02-5434fd9f9972,2025-07-27,U03,T02,D01,prod,0.33,1070
f6e454cc-5116-4a06-962e-7f7a3f7cfa52,2025-07-27,U03,T02,D03,prod,0.22,475
12335796-db70-4719-a6d1-7d776b5febaa,2025-07-27,U04,T02,D04,staging,0.1,977
f3fb8848-df4c-4160-83af-225da4542c8c,2025-07-27,U02,T01,D03,prod,0.36,811
2f213a0b-ab29-476b-9f4c-2e8d2ef64334,2025-07-27,U08,T04,D03,prod,0.24,789
45b94a21-4657-4170-a7ba-1186a1c1a0e2,2025-07-27,U01,T01,D02,prod,0.25,714
30923c66-1a0f-4679-a25a-9b94639c7522,2025-07-27,U02,T01,D02,staging,0.07,542
261a1430-196e-4f5d-bbaf-8d7b38d29099,2025-07-27,U08,T04,D02,prod,0.1,1017
1f81c8a5-7d83-461d-9fbe-a4ed476a9739,2025-07-27,U06,T03,D03,prod,0.2,998
88b8443d-d993-4237-976f-b83586abfbd6,2025-07-27,U03,T02,D03,prod,0.08,702
6ab719c6-209f-40c5-8725-7b54cb4bcc3a,2025-07-27,U08,T04,D02,prod,0.19,1239
916220a9-ed09-4970-b2d1-8dc352f5032f,2025-07-27,U01,T01,D04,dev,0.06,629
9900cf10-24fb-4d88-a4b5-ccbb54931518,2025-07-27,U08,T04,D02,prod,0.22,481
6305817f-db93-479b-96ce-d64bb07975a3,2025-07-27,U06,T03,D04,prod,0.21,1087
cc8e309e-ad30-4fab-bacb-1a5a259d881f,2025-07-27,U01,T01,D02,prod,0.22,1381
8e3b3a47-3bec-4eb1-a2f2-55966244357f,2025-07-27,U01,T01,D02,prod,0.15,736
ae4cf3f8-a39f-4623-8d29-76d732adf412,2025-07-27,U03,T02,D03,prod,0.33,876
fc92d1b2-038d-47e2-8d1b-ea0283af8950,2025-07-27,U01,T01,D02,dev,0.05,1148
5411c6f4-ce8e-4ef9-bb16-3f3dbdad95e4,2025-07-27,U08,T04,D04,prod,0.21,1032
0c39a33c-1513-4c13-8869-a52dcb01dd5f,2025-07-27,U02,T01,D01,prod,0.42,715
7d5bf567-b62f-4b80-a8f8-79a07e3d811d,2025-07-27,U05,T03,D02,prod,0.22,1348
d8e3569b-9f77-4b6c-92fa-fcd0472d09c2,2025-07-27,U06,T03,D03,dev,0.04,1021
1ab5da48-46c8-482e-845e-7e9369e71fb2,2025-07-27,U05,T03,D02,staging,0.04,784
82d54712-bf45-452a-b5ea-1c06d70cab74,2025-07-27,U06,T03,D04,dev,0.08,683
88bb72eb-1d34-424a-9c1d-129a7a72a470,2025-07-27,U08,T04,D02,prod,0.1,764
a4cf802e-32ce-48c2-8b98-34dd34c35471,2025-07-27,U02,T01,D01,staging,0.07,839
bd356e54-6783-4d5b-8f9e-80245d593e32,2025-07-27,U05,T03,D03,staging,0.08,938
d86128f2-229d-4bd2-8b6e-8b87094eb576,2025-07-27,U03,T02,D03,prod,0.02,767
ab265243-641d-44e9-ac81-4b92d05ab91d,2025-07-27,U06,T03,D04,dev,0.06,1268
b0b0e3e8-918d-4232-ad2e-e0b0c7ebe8cf,2025-07-27,U05,T03,D04,prod,0.21,414
ebd7f243-4a91-4b5e-a423-7a1937bc94d2,2025-07-27,U01,T01,D03,staging,0.09,1202
af870c7f-bbb5-453f-8e98-24cf19fc2eaa,2025-07-27,U05,T03,D04,prod,0.24,1353
8ee52078-a74e-42cf-a61a-b6bf22347c34,2025-07-27,U03,T02,D02,dev,0.05,1115
00156def-6c72-41cd-9c5d-0dbacabb585e,2025-07-27,U07,T04,D03,prod,0.21,1388
89b446bd-7648-451f-9afc-6fa71d27f7cb,2025-07-27,U06,T03,D04,staging,0.05,744
0c915d72-b0a3-4f33-a60c-c151dc686709,2025-07-27,U02,T01,D02,prod,0.14,1648
ddac33dd-708b-43c2-a548-9870791fba12,2025-07-27,U03,T02,D02,prod,0.25,449
3093bc7c-f624-41ab-8633-5dea84dd350f,2025-07-27,U05,T03,D02,prod,0.06,989
b6c0644b-22b6-4f84-bfdf-957e265b8d83,2025-07-27,U03,T02,D01,dev,0.03,1013
259bb28a-e528-4c24-804d-a036c4a3d831,2025-07-27,U02,T01,D03,prod,0.21,1053
76ca8fb5-1608-447e-8714-4a6f4899b8aa,2025-07-27,U01,T01,D01,staging,0.08,1005
6061d36b-9e52-4d36-8ebe-cb7a2aa82676,2025-07-27,U03,T02,D01,prod,0.12,641
0bd58bf3-6692-49e7-b4b5-9e3de765bddd,2025-07-27,U06,T03,D02,staging,0.09,1001
838e6634-734d-4bde-b678-ef0df5130888,2025-07-27,U04,T02,D04,staging,0.09,870
526beb8d-3561-4c2f-ade9-716f06cc4e6e,2025-07-27,U08,T04,D02,prod,0.16,1126
8ee4d783-8e27-40a7-863c-dd1e43890ad4,2025-07-27,U05,T03,D02,dev,0.07,468
d8259e06-8e2f-4922-81e5-6b47566c23fb,2025-07-27,U07,T04,D04,prod,0.24,1080
5f3828c6-0b54-4f2a-8180-1e22b3d3db09,2025-07-27,U06,T03,D02,dev,0.04,947
6c3b5cbf-e63f-46eb-9e50-f79f2f74be3d,2025-07-27,U04,T02,D03,prod,0.2,487
b4c59769-82aa-4472-af3b-6c736b84705e,2025-07-27,U02,T01,D01,prod,0.37,995
874ac8a9-d927-4c4e-8195-a037ec140a0a,2025-07-27,U06,T03,D04,staging,0.05,1006
de4c3828-27eb-462f-8786-792437ed2167,2025-07-27,U06,T03,D03,prod,0.22,820
7057e334-947c-4d6b-8c26-48336689f207,2025-07-27,U07,T04,D04,prod,0.19,937
d2dc7db8-d1d3-45d2-8b4c-ee01e897169e,2025-07-27,U08,T04,D02,staging,0.08,1282
5c265451-e7b6-47b6-b767-69684dfa7a6b,2025-07-27,U03,T02,D01,dev,0.09,780
3f86de7e-2556-48b1-a7c1-b570833803cb,2025-07-27,U06,T03,D04,prod,0.24,1209
9e191820-ebd2-4acf-a7f4-304187857c5b,2025-07-27,U01,T01,D03,staging,0.1,754
8ffc02b8-f2e5-4347-955c-f7b0eadb97c8,2025-07-27,U03,T02,D02,staging,0.08,1037
0cd1936c-3c3d-410b-840b-5ce442b74924,2025-07-27,U05,T03,D03,prod,0.25,764
8d4c8655-1ae7-4237-9e45-56238f0c6235,2025-07-27,U05,T03,D01,prod,0.33,395
0e3a93a9-3756-416e-9abd-b3b71a5dabb7,2025-07-27,U02,T01,D04,staging,0.07,1048
fb9769a1-7dfb-44d3-bc15-3ef04555465c,2025-07-27,U05,T03,D03,staging,0.09,1419
106bbe60-f99a-4431-aad6-02accafc1e1e,2025-07-27,U02,T01,D01,dev,0.05,945
5586fcc4-73b6-4d6b-877d-a5946e9079d7,2025-07-27,U05,T03,D01,prod,0.31,1301
1508ce9e-a783-4926-a3c9-01f226b81e7a,2025-07-27,U05,T03,D02,prod,0.3,1166
6ec1010c-8ecb-4257-848f-5ff95c2d59d8,2025-07-27,U05,T03,D04,staging,0.05,730
6c7875cc-0079-4ef4-a94c-2434a664fabd,2025-07-27,U04,T02,D01,staging,0.11,979
20fbb97d-3841-49a1-9702-428affa79602,2025-07-27,U08,T04,D03,staging,0.15,642
99dfdeff-e88e-4d9e-b6d8-1de99370dd3d,2025-07-27,U07,T04,D02,staging,0.14,1693
5725c71d-4989-4b65-8dba-714c1872c352,2025-07-27,U05,T03,D01,staging,0.05,913
bb4c9a03-28c7-448e-b363-f24beaa31a0d,2025-07-27,U08,T04,D04,prod,0.12,1243
14b52c0c-c157-4f8b-89f0-a3385dff15ed,2025-07-27,U05,T03,D04,prod,0.19,892
e2d9de9d-ad28-499e-a5c2-c030fe7d57ca,2025-07-27,U05,T03,D01,prod,0.17,826
1fdb2c30-a590-452c-946c-4f2aba996ecc,2025-07-27,U07,T04,D03,prod,0.28,1067
2e9dfc95-ac71-46a0-8900-a84e9c69d404,2025-07-27,U04,T02,D04,staging,0.07,991
1f4d9718-3443-406e-bbfa-1d485fae48ee,2025-07-27,U07,T04,D02,staging,0.02,931
c70c5ad0-891b-4361-b0b5-ede72a8899cd,2025-07-27,U03,T02,D04,prod,0.26,1128
da4f81f0-b5f1-4a7e-afc8-5720de1ac2f2,2025-07-27,U05,T03,D03,prod,0.18,919
5965a920-a3eb-4d2f-9b21-8fbe2d4b58f0,2025-07-27,U07,T04,D04,prod,0.28,779
f5eec3e9-7869-43fe-a7db-e9a07863052d,2025-07-27,U01,T01,D03,prod,0.03,562
661bcc53-025f-4310-b451-fbc15a11e1eb,2025-07-27,U06,T03,D03,prod,0.32,1025
ae313f56-aeb2-43d6-a0b1-c2666e284e99,2025-07-27,U05,T03,D02,staging,0.11,863
9c279506-5a39-424c-bec0-c4aea41853e6,2025-07-27,U07,T04,D04,prod,0.29,781
7316604e-0dc4-4265-9a0a-848d4d73d5cc,2025-07-27,U05,T03,D01,prod,0.08,724
76510e05-c567-4a11-af7e-824fd855fb25,2025-07-27,U07,T04,D01,prod,0.25,1221
bc8ac1cc-f7e7-477b-affb-d4eca28fe97f,2025-07-27,U07,T04,D02,prod,0.16,1146
c7be6682-1bde-40a3-ae92-b6a1183f72b0,2025-07-27,U01,T01,D01,prod,0.27,757
0512aefe-de5f-4e07-b473-cf15489bae1c,2025-07-27,U04,T02,D01,prod,0.15,324
1a6dda55-86ba-4bf2-a71a-a462c8ea0539,2025-07-27,U01,T01,D03,prod,0.12,998
61778041-16d3-44b9-8b3f-175293d76028,2025-07-27,U04,T02,D04,dev,0.03,1115
1c89fe8f-d04f-4e9b-bba7-868419c69b8f,2025-07-27,U07,T04,D02,staging,0.06,1221
10d0ce8c-b091-4b06-b728-7d18382c1f04,2025-07-27,U02,T01,D01,staging,0.03,1364
33b9fa03-febd-469c-bb51-17df7eba6e71,2025-07-27,U02,T01,D03,staging,0.08,924
2322ad1b-6941-4a42-84ee-207cae047a58,2025-07-27,U07,T04,D01,prod,0.21,763
7fce676f-0b9a-49aa-88a2-e09a4113c406,2025-07-27,U08,T04,D04,staging,0.1,1312
55a64a45-ba23-400d-92aa-3f3bc48f93ab,2025-07-27,U02,T01,D04,prod,0.18,1272
6a4df74e-57a5-4eef-9fce-1b74a310ebbd,2025-07-27,U03,T02,D04,prod,0.2,916
fb38b591-8460-4d86-a277-b72e8fed44eb,2025-07-27,U03,T02,D03,staging,0.09,836
7b45d5d9-c9bf-4e74-b091-5e771c1bb64d,2025-07-27,U02,T01,D02,prod,0.13,603
a8e8d804-b83c-48ed-9eb3-625feee813a0,2025-07-27,U07,T04,D02,prod,0.24,979
534cca27-ee39-4f8a-8376-afcb122a02df,2025-07-27,U07,T04,D04,staging,0.11,979
66024078-0e0d-443b-b0e1-b8a71fafa35e,2025-07-27,U06,T03,D03,staging,0.11,546
1341aca7-233a-427c-be7b-ce1b293ebbbe,2025-07-27,U05,T03,D02,prod,0.19,1056
d2b6f81b-4dfd-41ff-9d7d-0ab8443ea10c,2025-07-27,U06,T03,D03,prod,0.23,934
94218c7e-ea25-4278-830c-6a285705762f,2025-07-27,U02,T01,D01,prod,0.19,845
b4446639-121d-4439-9859-32c541c94323,2025-07-27,U02,T01,D03,staging,0.07,797
d044f17c-396b-4fc4-b5f9-b4c2efc715f1,2025-07-27,U08,T04,D04,dev,0.04,795
0d4804e6-2c30-46c9-a041-3be1f4b6cb04,2025-07-27,U06,T03,D03,staging,0.08,1116
226d6de0-1b1f-4ece-9a52-7e46ea41ee61,2025-07-27,U06,T03,D01,prod,0.22,526
9f364116-526e-4e20-a7ed-97d43d38e15b,2025-07-27,U01,T01,D04,dev,0.06,1045
dbf09a5d-92b5-413e-a8c1-f1e76abb6391,2025-07-27,U03,T02,D01,dev,0.04,130
330746e5-aefc-42d8-9859-f9e24f1f1b2e,2025-07-27,U02,T01,D03,prod,0.24,771
7f7f56db-cd07-4409-b207-5c97ebd4b409,2025-07-27,U07,T04,D03,prod,0.24,980
aed63b16-26a0-4c2f-9a26-1138ae8b1e66,2025-07-27,U02,T01,D03,dev,0.02,872
422b3dba-4a87-4b8d-8aed-5931f073a7ae,2025-07-27,U04,T02,D02,dev,0.03,1054
9fb3fcbd-ae6e-4203-b677-a29ca9fb6a10,2025-07-27,U01,T01,D01,prod,0.27,666
39ffe556-64ca-40cd-9c1d-e9858cb7308c,2025-07-27,U04,T02,D03,staging,0.03,578
18da2892-c11d-4bd8-8a68-de46854fe7b0,2025-07-27,U06,T03,D03,prod,0.36,1192
9a7f2d35-30b7-452b-9be9-ea60f7c87717,2025-07-27,U02,T01,D03,prod,0.1,580
7cda4b35-8c34-452d-a9b6-59d56be1d70e,2025-07-27,U08,T04,D03,prod,0.21,924
97aeb47e-55dc-4ec0-bda7-7970a5beb26f,2025-07-27,U05,T03,D02,prod,0.23,1429
8fffe467-e4dc-4126-a853-46cd671998ff,2025-07-27,U08,T04,D04,prod,0.22,635
d1a64e0a-4929-4bcf-b3f4-c27da450403f,2025-07-27,U06,T03,D01,prod,0.24,140
ca7cfc91-446c-4f3d-81c7-f1bcc1a75694,2025-07-27,U02,T01,D02,dev,0.04,1303
6c153f3e-05d7-47a5-9004-6dce07ce84cc,2025-07-27,U04,T02,D02,prod,0.2,1038
b78818be-b3eb-45bb-891d-a2571595020b,2025-07-27,U02,T01,D01,staging,0.07,1273
fb48e822-7c20-42f7-84fa-119c33c913d3,2025-07-27,U03,T02,D04,prod,0.21,534
bb688616-7e61-4485-95b8-4703a710b7f3,2025-07-27,U02,T01,D03,dev,0.06,794
53dd4292-eb53-4993-8cf9-cc0ed5471ff9,2025-07-27,U06,T03,D04,prod,0.1,1004
5c01c906-7df7-4e0d-975a-a4f64f655797,2025-07-27,U08,T04,D04,prod,0.22,957
26cb219e-379b-46c5-86a5-286f63675a23,2025-07-27,U04,T02,D02,prod,0.21,958
3ff108d6-fdce-4970-b774-fd4a56736ca1,2025-07-27,U08,T04,D03,staging,0.09,1218
ff60d907-5110-4c9a-aed2-d53e37b28c94,2025-07-27,U02,T01,D01,prod,0.17,609
1003f0ab-0f40-415d-be24-8efb5645f786,2025-07-27,U04,T02,D04,staging,0.03,904
4adc4fc4-e3d4-4bc3-9058-7198030dff8f,2025-07-27,U07,T04,D02,staging,0.1,1174
988cd2d0-e479-4058-9027-6847329af020,2025-07-27,U02,T01,D03,prod,0.19,879
f63ed81c-038b-4e38-8f8f-c44c01c79cd4,2025-07-27,U01,T01,D03,prod,0.2,1374
4250b977-009b-46d6-9ed8-32f3a6cffb3d,2025-07-27,U07,T04,D01,prod,0.3,540
ecea4bfa-9e75-4c80-b48a-314aae3bafa6,2025-07-27,U01,T01,D04,staging,0.09,956
11153adc-fdb0-4833-a3f4-203a944b6997,2025-07-27,U06,T03,D03,prod,0.24,899
a142110d-a10f-4e45-84e8-1d6b4cd42be3,2025-07-27,U04,T02,D04,dev,0.06,644
a671cc15-13f1-483a-8497-bce0424c4c7f,2025-07-27,U02,T01,D03,prod,0.15,1171
6bddcace-28a5-44df-b23f-ac37270e7dd3,2025-07-27,U06,T03,D03,prod,0.23,1115
4a3a2def-4380-4e42-a7b5-0e3a306bf3e9,2025-07-27,U03,T02,D03,prod,0.19,1842
1de7f0ed-079b-4dbe-9025-4da7886a1a4e,2025-07-27,U05,T03,D03,prod,0.14,765
930b2c98-6951-4d06-bb33-8db89b36d0d4,2025-07-27,U04,T02,D01,prod,0.26,599
9c463f04-a2f9-4e9d-baae-e10457dee040,2025-07-27,U03,T02,D03,prod,0.22,599
bdb6a214-7773-491b-bead-7d5a4859efb6,2025-07-27,U08,T04,D03,prod,0.22,657
d5651d15-88aa-4581-b609-fdcc71a09d3d,2025-07-27,U04,T02,D03,prod,0.22,838
bf1d8e91-5d47-4592-805e-e23d2dd53ac2,2025-07-27,U08,T04,D02,dev,0.04,1398
f3bce4b0-9678-493b-81a0-722e107ddfb3,2025-07-27,U05,T03,D02,prod,0.26,888
f33da9ab-5968-436c-84ed-ff7915bb54a4,2025-07-27,U05,T03,D01,prod,0.14,439
4829a42e-6b69-47ba-961d-ae453e7c8680,2025-07-27,U06,T03,D02,prod,0.25,1164
5bda9e1b-0f08-4bce-99fe-543ae894b3a9,2025-07-27,U07,T04,D02,prod,0.27,1432
753c9f1e-3bb4-4c54-b67d-7723bf875f9d,2025-07-27,U02,T01,D04,prod,0.1,824
2d737568-3962-4965-918a-aebb0f97c3b9,2025-07-27,U01,T01,D01,prod,0.09,638
f9c33c67-9de7-4d42-985c-e7c12942f1f1,2025-07-27,U07,T04,D01,prod,0.33,534
e7a603de-9c00-4ab1-ada3-a20f52037260,2025-07-27,U02,T01,D02,prod,0.19,601
828980f3-ea6a-4b2f-b8f2-887be99bc69d,2025-07-27,U01,T01,D02,staging,0.05,1229
ef9f4a21-a39d-43c8-984e-b4bb22dc158a,2025-07-27,U04,T02,D03,staging,0.13,1010
bc94ef95-af38-4101-888d-03fb655a1d00,2025-07-27,U01,T01,D03,staging,0.1,1032
ba7a60b6-7d3b-4d45-b290-cf7067c62506,2025-07-27,U03,T02,D01,prod,0.15,1096
bb2b82c5-0298-41c1-a544-0e447e110f2a,2025-07-27,U07,T04,D03,prod,0.19,1075
5b9a3991-3ab3-4be7-b9a4-ce5f64c22523,2025-07-27,U05,T03,D02,prod,0.22,746
b96b4ddc-e82c-4acf-8c3e-117b5b6f0e1d,2025-07-27,U03,T02,D03,prod,0.16,604
dde35d4c-16d0-458f-8a0f-e97f57eb32e2,2025-07-27,U07,T04,D04,prod,0.24,826
a2a08df9-0ea7-42ab-b308-8f0125946293,2025-07-27,U02,T01,D01,dev,0.02,1050
30d6bcb9-4bcf-4d45-8988-c3502eef3a92,2025-07-27,U04,T02,D01,dev,0.04,44
d9d089de-7358-4c2e-91e4-3726747556aa,2025-07-27,U04,T02,D04,dev,0.05,804
fc58e7ba-e9d6-4087-8ae9-87075c02e703,2025-07-27,U05,T03,D04,dev,0.06,598
68386e85-0234-4368-9c34-4e2a7e49633f,2025-07-27,U08,T04,D03,prod,0.21,1191
3cba4bc8-69c7-47c3-9781-0d7ad58c5c10,2025-07-27,U08,T04,D03,staging,0.08,1117
0fd4ea71-b160-49f0-ad58-c667a1b0ea69,2025-07-27,U05,T03,D02,prod,0.28,970
3566831b-8572-4305-a250-8128f19c2488,2025-07-27,U06,T03,D03,prod,0.23,1071
6b0bdf5d-0eba-4287-b725-aaa4dbd94d02,2025-07-27,U03,T02,D03,prod,0.16,1356
29a5fa8c-f419-42eb-9aa7-82046c5b6d22,2025-07-27,U01,T01,D02,prod,0.14,622
c055835b-5566-4688-92a9-54b0729cf3c3,2025-07-27,U06,T03,D04,prod,0.12,1121
36ff23e2-076d-4452-a407-5326795936e2,2025-07-27,U05,T03,D04,prod,0.26,978
d59a2789-b403-4fbb-b9b2-78df938d62f0,2025-07-27,U02,T01,D03,dev,0.08,754
ac17c777-f34b-469d-b66d-b66ead47003a,2025-07-27,U08,T04,D02,prod,0.19,1001
40531618-48ad-430f-b9a4-753831ef6efc,2025-07-27,U06,T03,D02,prod,0.22,577
ae9f59a5-7a5d-4d5b-ab1b-874ad8fc4fd1,2025-07-27,U05,T03,D03,prod,0.12,1093
4f39939c-f214-43ed-95aa-d9c0cb7df197,2025-07-27,U06,T03,D04,prod,0.13,1284
7bd1d506-4a22-4eeb-87cc-a5ded781878d,2025-07-27,U06,T03,D02,dev,0.04,1472
eec72a24-e030-4434-b63a-b1a16329b800,2025-07-27,U07,T04,D01,staging,0.13,635
14390c48-be3c-4d5b-946f-4622d5a64b7a,2025-07-27,U06,T03,D04,prod,0.23,1051
3dd867ba-ffb9-484a-8eac-ade7da92c4bc,2025-07-27,U08,T04,D04,prod,0.06,966
34b2a4d9-d57d-4094-b649-2cc3fc648893,2025-07-27,U07,T04,D04,prod,0.12,1256
b620282f-1450-4496-9276-6ed9173bb551,2025-07-27,U07,T04,D04,prod,0.3,1144
22e0ce70-94ef-44bf-a160-685d91afc09a,2025-07-27,U06,T03,D02,prod,0.19,937
ea512542-d8c5-4d7d-93b4-fc1f1fbfb987,2025-07-27,U01,T01,D03,prod,0.12,1158
1bf9f8e2-61b7-4308-8825-d8633a5514ad,2025-07-27,U05,T03,D04,prod,0.2,913
28048fdd-4a56-4e76-8f32-59a63ba2a46e,2025-07-27,U05,T03,D04,staging,0.04,721
3e490c4a-e4ae-4d31-80e7-f42a628eb28f,2025-07-27,U04,T02,D02,staging,0.14,960
958a6ed8-e509-47cb-9468-d2288012d759,2025-07-27,U03,T02,D03,staging,0.06,694
489bc64b-3f7e-44d2-8304-c5fe84a33218,2025-07-27,U02,T01,D04,dev,0.06,1202
3f55b01a-5a56-43e4-be9b-b056f4ddb41b,2025-07-27,U07,T04,D02,prod,0.24,701
c80fbee6-3c5c-4563-af96-e22bafe6fe92,2025-07-27,U07,T04,D04,staging,0.07,779
7dd2b965-cde3-4b26-bcb7-e43e9e379e72,2025-07-27,U03,T02,D04,prod,0.34,1269
eeb0c5b7-9129-451b-a86b-1d2175051d35,2025-07-27,U05,T03,D01,staging,0.11,1544
3a0c64df-d696-4e80-bac6-199fdafe1e30,2025-07-27,U07,T04,D03,prod,0.17,669
9ef53a79-54af-4b16-9173-54aacd3d0359,2025-07-27,U06,T03,D02,prod,0.04,605
9d069a40-a3d8-4a81-9b58-869294307f1f,2025-07-27,U02,T01,D02,staging,0.05,90
b10710aa-c390-4b74-8734-35feef80ae66,2025-07-27,U02,T01,D03,prod,0.12,927
70956c54-2360-498a-a31c-e0b15ec51bc7,2025-07-27,U01,T01,D04,dev,0.05,942
3fb5dee3-2567-4d5a-88f7-3fac50c57a1d,2025-07-27,U01,T01,D03,staging,0.06,673
6bf3cc82-5901-4fe8-9eaa-908674403a79,2025-07-27,U03,T02,D04,prod,0.0,1062
ca6eca3e-d11f-4c24-911a-cf5137af2cd9,2025-07-27,U01,T01,D02,staging,0.07,1315
414458e4-1f33-4b9f-b77e-a97baa07bc12,2025-07-27,U08,T04,D01,prod,0.23,1128
2195489c-e146-4287-87ce-e39a675628c9,2025-07-27,U04,T02,D04,staging,0.05,736
281a3058-694b-44ce-9336-383cc2e8e539,2025-07-27,U03,T02,D02,prod,0.25,864
8de99d7e-2f6c-4e74-be20-264589270653,2025-07-27,U01,T01,D03,prod,0.08,817
7389be2b-73c7-48fc-93a9-734b284e3f44,2025-07-27,U03,T02,D01,prod,0.17,780
